"target"	"target_word"	"mispronunciation"	"age"	"target_ortho"	"target_phono"	"tokid"	"meaningful"
"i"	"todiwuma"	NA	NA	"todiwuma"	"tɔṭiwumæ"	"todiwuma 6"	FALSE
"w"	"todiwuma"	NA	NA	"todiwuma"	"tɔṭiwumæ"	"todiwuma 6"	FALSE
"u"	"todiwuma"	NA	NA	"todiwuma"	"tɔṭiwumæ"	"todiwuma 6"	FALSE
"m"	"todiwuma"	NA	NA	"todiwuma"	"tɔṭiwumæ"	"todiwuma 6"	FALSE
"a"	"todiwuma"	NA	NA	"todiwuma"	"tɔṭiwumæ"	"todiwuma 6"	FALSE
"ch"	"towi"	NA	8.03280929596719	"towi"	"tɔwi"	"towi 4"	FALSE
"o"	"towi"	NA	8.03280929596719	"towi"	"tɔwi"	"towi 4"	FALSE
"w"	"towi"	NA	8.03280929596719	"towi"	"tɔwi"	"towi 4"	FALSE
"i"	"towi"	NA	8.03280929596719	"towi"	"tɔwi"	"towi 4"	FALSE
"ch"	"towi"	"tuwi"	7.47505126452495	"towi"	"tɔwi"	"towi 22"	TRUE
"w"	"towi"	"tuwi"	7.47505126452495	"towi"	"tɔwi"	"towi 22"	TRUE
"i"	"towi"	"tuwi"	7.47505126452495	"towi"	"tɔwi"	"towi 22"	TRUE
"ch"	"towi"	"tuwi"	7.60628844839371	"towi"	"tɔwi"	"towi 15"	TRUE
"w"	"towi"	"tuwi"	7.60628844839371	"towi"	"tɔwi"	"towi 15"	TRUE
"i"	"towi"	"tuwi"	7.60628844839371	"towi"	"tɔwi"	"towi 15"	TRUE
"ch"	"towi"	"tuwi"	7.47505126452495	"towi"	"tɔwi"	"towi 7"	TRUE
"w"	"towi"	"tuwi"	7.47505126452495	"towi"	"tɔwi"	"towi 7"	TRUE
"i"	"towi"	"tuwi"	7.47505126452495	"towi"	"tɔwi"	"towi 7"	TRUE
"ch"	"towi"	"tuwi"	7.28366370471634	"towi"	"tɔwi"	"towi 20"	TRUE
"w"	"towi"	"tuwi"	7.28366370471634	"towi"	"tɔwi"	"towi 20"	TRUE
"i"	"towi"	"tuwi"	7.28366370471634	"towi"	"tɔwi"	"towi 20"	TRUE
"ch"	"towi"	"tuwi"	4.97881066302119	"towi"	"tɔwi"	"towi 19"	TRUE
"w"	"towi"	"tuwi"	4.97881066302119	"towi"	"tɔwi"	"towi 19"	TRUE
"i"	"towi"	"tuwi"	4.97881066302119	"towi"	"tɔwi"	"towi 19"	TRUE
"ch"	"towi"	NA	NA	"towi"	"tɔwi"	"towi 6"	FALSE
"o"	"towi"	NA	NA	"towi"	"tɔwi"	"towi 6"	FALSE
"w"	"towi"	NA	NA	"towi"	"tɔwi"	"towi 6"	FALSE
"i"	"towi"	NA	NA	"towi"	"tɔwi"	"towi 6"	FALSE
"ch"	"towi"	NA	5.7799043062201	"towi"	"tɔwi"	"towi 27"	FALSE
"o"	"towi"	NA	5.7799043062201	"towi"	"tɔwi"	"towi 27"	FALSE
"w"	"towi"	NA	5.7799043062201	"towi"	"tɔwi"	"towi 27"	FALSE
"i"	"towi"	NA	5.7799043062201	"towi"	"tɔwi"	"towi 27"	FALSE
"ch"	"towi"	NA	6.37047163362953	"towi"	"tɔwi"	"towi 25"	FALSE
"o"	"towi"	NA	6.37047163362953	"towi"	"tɔwi"	"towi 25"	FALSE
"w"	"towi"	NA	6.37047163362953	"towi"	"tɔwi"	"towi 25"	FALSE
"i"	"towi"	NA	6.37047163362953	"towi"	"tɔwi"	"towi 25"	FALSE
"ch"	"towi"	"tuwi"	4.97881066302119	"towi"	"tɔwi"	"towi 9"	TRUE
"w"	"towi"	"tuwi"	4.97881066302119	"towi"	"tɔwi"	"towi 9"	TRUE
"i"	"towi"	"tuwi"	4.97881066302119	"towi"	"tɔwi"	"towi 9"	TRUE
"ch"	"towi"	NA	7.60628844839371	"towi"	"tɔwi"	"towi 14"	FALSE
"o"	"towi"	NA	7.60628844839371	"towi"	"tɔwi"	"towi 14"	FALSE
"w"	"towi"	NA	7.60628844839371	"towi"	"tɔwi"	"towi 14"	FALSE
"i"	"towi"	NA	7.60628844839371	"towi"	"tɔwi"	"towi 14"	FALSE
"ch"	"towi"	NA	5.52836637047163	"towi"	"tɔwi"	"towi 12"	FALSE
"o"	"towi"	NA	5.52836637047163	"towi"	"tɔwi"	"towi 12"	FALSE
"w"	"towi"	NA	5.52836637047163	"towi"	"tɔwi"	"towi 12"	FALSE
"i"	"towi"	NA	5.52836637047163	"towi"	"tɔwi"	"towi 12"	FALSE
"ch"	"towi"	NA	7.28366370471634	"towi"	"tɔwi"	"towi 34"	FALSE
"o"	"towi"	NA	7.28366370471634	"towi"	"tɔwi"	"towi 34"	FALSE
"w"	"towi"	NA	7.28366370471634	"towi"	"tɔwi"	"towi 34"	FALSE
"i"	"towi"	NA	7.28366370471634	"towi"	"tɔwi"	"towi 34"	FALSE
"ch"	"towi"	NA	8.51674641148325	"towi"	"tɔwi"	"towi 23"	FALSE
"o"	"towi"	NA	8.51674641148325	"towi"	"tɔwi"	"towi 23"	FALSE
"w"	"towi"	NA	8.51674641148325	"towi"	"tɔwi"	"towi 23"	FALSE
"i"	"towi"	NA	8.51674641148325	"towi"	"tɔwi"	"towi 23"	FALSE
"ch"	"towi"	NA	6.37047163362953	"towi"	"tɔwi"	"towi 16"	FALSE
"o"	"towi"	NA	6.37047163362953	"towi"	"tɔwi"	"towi 16"	FALSE
"w"	"towi"	NA	6.37047163362953	"towi"	"tɔwi"	"towi 16"	FALSE
"i"	"towi"	NA	6.37047163362953	"towi"	"tɔwi"	"towi 16"	FALSE
"ch"	"towi"	NA	4.80109364319891	"towi"	"tɔwi"	"towi 18"	FALSE
"o"	"towi"	NA	4.80109364319891	"towi"	"tɔwi"	"towi 18"	FALSE
"w"	"towi"	NA	4.80109364319891	"towi"	"tɔwi"	"towi 18"	FALSE
"i"	"towi"	NA	4.80109364319891	"towi"	"tɔwi"	"towi 18"	FALSE
"ch"	"towi"	NA	5.52836637047163	"towi"	"tɔwi"	"towi 1"	FALSE
"o"	"towi"	NA	5.52836637047163	"towi"	"tɔwi"	"towi 1"	FALSE
"w"	"towi"	NA	5.52836637047163	"towi"	"tɔwi"	"towi 1"	FALSE
"i"	"towi"	NA	5.52836637047163	"towi"	"tɔwi"	"towi 1"	FALSE
"ch"	"towi"	NA	6.76965140123035	"towi"	"tɔwi"	"towi 31"	FALSE
"o"	"towi"	NA	6.76965140123035	"towi"	"tɔwi"	"towi 31"	FALSE
"w"	"towi"	NA	6.76965140123035	"towi"	"tɔwi"	"towi 31"	FALSE
"i"	"towi"	NA	6.76965140123035	"towi"	"tɔwi"	"towi 31"	FALSE
"ch"	"towi"	NA	7.81134654818865	"towi"	"tɔwi"	"towi 11"	FALSE
"o"	"towi"	NA	7.81134654818865	"towi"	"tɔwi"	"towi 11"	FALSE
"w"	"towi"	NA	7.81134654818865	"towi"	"tɔwi"	"towi 11"	FALSE
"i"	"towi"	NA	7.81134654818865	"towi"	"tɔwi"	"towi 11"	FALSE
"ch"	"towi"	"tuwi"	3.91797676008202	"towi"	"tɔwi"	"towi 8"	TRUE
"w"	"towi"	"tuwi"	3.91797676008202	"towi"	"tɔwi"	"towi 8"	TRUE
"i"	"towi"	"tuwi"	3.91797676008202	"towi"	"tɔwi"	"towi 8"	TRUE
"ch"	"towi"	"towuNa"	5.24128503075871	"towi"	"tɔwi"	"towi 13"	TRUE
"o"	"towi"	"towuNa"	5.24128503075871	"towi"	"tɔwi"	"towi 13"	TRUE
"w"	"towi"	"towuNa"	5.24128503075871	"towi"	"tɔwi"	"towi 13"	TRUE
"ch"	"towi"	"tuwi"	7.47505126452495	"towi"	"tɔwi"	"towi 30"	TRUE
"w"	"towi"	"tuwi"	7.47505126452495	"towi"	"tɔwi"	"towi 30"	TRUE
"i"	"towi"	"tuwi"	7.47505126452495	"towi"	"tɔwi"	"towi 30"	TRUE
"ch"	"towi"	"tuwi"	9.09911141490089	"towi"	"tɔwi"	"towi 26"	TRUE
"w"	"towi"	"tuwi"	9.09911141490089	"towi"	"tɔwi"	"towi 26"	TRUE
"i"	"towi"	"tuwi"	9.09911141490089	"towi"	"tɔwi"	"towi 26"	TRUE
"ch"	"towi"	NA	6.88448393711552	"towi"	"tɔwi"	"towi 32"	FALSE
"o"	"towi"	NA	6.88448393711552	"towi"	"tɔwi"	"towi 32"	FALSE
"w"	"towi"	NA	6.88448393711552	"towi"	"tɔwi"	"towi 32"	FALSE
"i"	"towi"	NA	6.88448393711552	"towi"	"tɔwi"	"towi 32"	FALSE
"ch"	"towi"	NA	5.19480519480519	"towi"	"tɔwi"	"towi 29"	FALSE
"o"	"towi"	NA	5.19480519480519	"towi"	"tɔwi"	"towi 29"	FALSE
"w"	"towi"	NA	5.19480519480519	"towi"	"tɔwi"	"towi 29"	FALSE
"i"	"towi"	NA	5.19480519480519	"towi"	"tɔwi"	"towi 29"	FALSE
"ch"	"towi"	NA	8.6015037593985	"towi"	"tɔwi"	"towi 17"	FALSE
"o"	"towi"	NA	8.6015037593985	"towi"	"tɔwi"	"towi 17"	FALSE
"w"	"towi"	NA	8.6015037593985	"towi"	"tɔwi"	"towi 17"	FALSE
"i"	"towi"	NA	8.6015037593985	"towi"	"tɔwi"	"towi 17"	FALSE
"ch"	"towi"	NA	8.30895420369105	"towi"	"tɔwi"	"towi 3"	FALSE
"o"	"towi"	NA	8.30895420369105	"towi"	"tɔwi"	"towi 3"	FALSE
"w"	"towi"	NA	8.30895420369105	"towi"	"tɔwi"	"towi 3"	FALSE
"i"	"towi"	NA	8.30895420369105	"towi"	"tɔwi"	"towi 3"	FALSE
"ch"	"towi"	"to"	4.80109364319891	"towi"	"tɔwi"	"towi 10"	TRUE
"o"	"towi"	"to"	4.80109364319891	"towi"	"tɔwi"	"towi 10"	TRUE
"ch"	"towi"	"tuwi"	8	"towi"	"tɔwi"	"towi 24"	TRUE
"w"	"towi"	"tuwi"	8	"towi"	"tɔwi"	"towi 24"	TRUE
"i"	"towi"	"tuwi"	8	"towi"	"tɔwi"	"towi 24"	TRUE
"ch"	"towi"	NA	7.5434039644566	"towi"	"tɔwi"	"towi 35"	FALSE
"o"	"towi"	NA	7.5434039644566	"towi"	"tɔwi"	"towi 35"	FALSE
"w"	"towi"	NA	7.5434039644566	"towi"	"tɔwi"	"towi 35"	FALSE
"i"	"towi"	NA	7.5434039644566	"towi"	"tɔwi"	"towi 35"	FALSE
"ch"	"towi"	NA	9.52563226247437	"towi"	"tɔwi"	"towi 21"	FALSE
"o"	"towi"	NA	9.52563226247437	"towi"	"tɔwi"	"towi 21"	FALSE
"w"	"towi"	NA	9.52563226247437	"towi"	"tɔwi"	"towi 21"	FALSE
"i"	"towi"	NA	9.52563226247437	"towi"	"tɔwi"	"towi 21"	FALSE
"ch"	"towi"	NA	7.12781954887218	"towi"	"tɔwi"	"towi 5"	FALSE
"o"	"towi"	NA	7.12781954887218	"towi"	"tɔwi"	"towi 5"	FALSE
"w"	"towi"	NA	7.12781954887218	"towi"	"tɔwi"	"towi 5"	FALSE
"i"	"towi"	NA	7.12781954887218	"towi"	"tɔwi"	"towi 5"	FALSE
"ch"	"towi"	"tuwi"	5.09637730690362	"towi"	"tɔwi"	"towi 33"	TRUE
"w"	"towi"	"tuwi"	5.09637730690362	"towi"	"tɔwi"	"towi 33"	TRUE
"i"	"towi"	"tuwi"	5.09637730690362	"towi"	"tɔwi"	"towi 33"	TRUE
"ch"	"towi"	"towituwi"	3.91797676008202	"towi"	"tɔwi"	"towi 2"	TRUE
"o"	"towi"	"towituwi"	3.91797676008202	"towi"	"tɔwi"	"towi 2"	TRUE
"w"	"towi"	"towituwi"	3.91797676008202	"towi"	"tɔwi"	"towi 2"	TRUE
"i"	"towi"	"towituwi"	3.91797676008202	"towi"	"tɔwi"	"towi 2"	TRUE
"ch"	"towi"	"tow"	3.91797676008202	"towi"	"tɔwi"	"towi 28"	TRUE
"o"	"towi"	"tow"	3.91797676008202	"towi"	"tɔwi"	"towi 28"	TRUE
"w"	"towi"	"tow"	3.91797676008202	"towi"	"tɔwi"	"towi 28"	TRUE
"tp"	":9"	NA	5.7799043062201	"tpê"	"tpə"	"tpe 29"	FALSE
"ê"	":9"	NA	5.7799043062201	"tpê"	"tpə"	"tpe 29"	FALSE
"tp"	":9"	NA	7.25358851674641	"tpê"	"tpə"	"tpe 18"	FALSE
"ê"	":9"	NA	7.25358851674641	"tpê"	"tpə"	"tpe 18"	FALSE
"tp"	":9"	NA	5.79904306220096	"tpê"	"tpə"	"tpe 39"	FALSE
"ê"	":9"	NA	5.79904306220096	"tpê"	"tpə"	"tpe 39"	FALSE
"tp"	":9"	NA	7.94258373205742	"tpê"	"tpə"	"tpe 19"	FALSE
"ê"	":9"	NA	7.94258373205742	"tpê"	"tpə"	"tpe 19"	FALSE
"tp"	":9"	NA	5.52836637047163	"tpê"	"tpə"	"tpe 26"	FALSE
"ê"	":9"	NA	5.52836637047163	"tpê"	"tpə"	"tpe 26"	FALSE
"tp"	":9"	NA	7.28366370471634	"tpê"	"tpə"	"tpe 31"	FALSE
"ê"	":9"	NA	7.28366370471634	"tpê"	"tpə"	"tpe 31"	FALSE
"tp"	":9"	NA	8.6015037593985	"tpê"	"tpə"	"tpe 58"	FALSE
"ê"	":9"	NA	8.6015037593985	"tpê"	"tpə"	"tpe 58"	FALSE
"tp"	":9"	NA	5.24128503075871	"tpê"	"tpə"	"tpe 57"	FALSE
"ê"	":9"	NA	5.24128503075871	"tpê"	"tpə"	"tpe 57"	FALSE
"tp"	":9"	NA	7.25358851674641	"tpê"	"tpə"	"tpe 10"	FALSE
"ê"	":9"	NA	7.25358851674641	"tpê"	"tpə"	"tpe 10"	FALSE
"tp"	":9"	NA	7.28366370471634	"tpê"	"tpə"	"tpe 11"	FALSE
"ê"	":9"	NA	7.28366370471634	"tpê"	"tpə"	"tpe 11"	FALSE
"tp"	":9"	":a"	7.25358851674641	"tpê"	"tpə"	"tpe 60"	TRUE
"tp"	":9"	NA	NA	"tpê"	"tpə"	"tpe 13"	FALSE
"ê"	":9"	NA	NA	"tpê"	"tpə"	"tpe 13"	FALSE
"tp"	":9"	":a"	5.79904306220096	"tpê"	"tpə"	"tpe 56"	TRUE
"ê"	":9"	"d9"	8.30895420369105	"tpê"	"tpə"	"tpe 1"	TRUE
"ê"	":9"	"d9"	7.47505126452495	"tpê"	"tpə"	"tpe 52"	TRUE
"tp"	":9"	NA	9.52563226247437	"tpê"	"tpə"	"tpe 25"	FALSE
"ê"	":9"	NA	9.52563226247437	"tpê"	"tpə"	"tpe 25"	FALSE
"tp"	":9"	NA	6.76965140123035	"tpê"	"tpə"	"tpe 66"	FALSE
"ê"	":9"	NA	6.76965140123035	"tpê"	"tpə"	"tpe 66"	FALSE
"ê"	":9"	"d9"	8.30895420369105	"tpê"	"tpə"	"tpe 5"	TRUE
"ch"	"tumowe"	NA	5.11278195488722	"tumowe"	"tumɔwɛ"	"tumowe 6"	FALSE
"u"	"tumowe"	NA	5.11278195488722	"tumowe"	"tumɔwɛ"	"tumowe 6"	FALSE
"m"	"tumowe"	NA	5.11278195488722	"tumowe"	"tumɔwɛ"	"tumowe 6"	FALSE
"o"	"tumowe"	NA	5.11278195488722	"tumowe"	"tumɔwɛ"	"tumowe 6"	FALSE
"w"	"tumowe"	NA	5.11278195488722	"tumowe"	"tumɔwɛ"	"tumowe 6"	FALSE
"e"	"tumowe"	NA	5.11278195488722	"tumowe"	"tumɔwɛ"	"tumowe 6"	FALSE
"ch"	"tumowe"	NA	5.7799043062201	"tumowe"	"tumɔwɛ"	"tumowe 11"	FALSE
"u"	"tumowe"	NA	5.7799043062201	"tumowe"	"tumɔwɛ"	"tumowe 11"	FALSE
"m"	"tumowe"	NA	5.7799043062201	"tumowe"	"tumɔwɛ"	"tumowe 11"	FALSE
"o"	"tumowe"	NA	5.7799043062201	"tumowe"	"tumɔwɛ"	"tumowe 11"	FALSE
"w"	"tumowe"	NA	5.7799043062201	"tumowe"	"tumɔwɛ"	"tumowe 11"	FALSE
"e"	"tumowe"	NA	5.7799043062201	"tumowe"	"tumɔwɛ"	"tumowe 11"	FALSE
"ch"	"tumowe"	NA	4.97881066302119	"tumowe"	"tumɔwɛ"	"tumowe 13"	FALSE
"u"	"tumowe"	NA	4.97881066302119	"tumowe"	"tumɔwɛ"	"tumowe 13"	FALSE
"m"	"tumowe"	NA	4.97881066302119	"tumowe"	"tumɔwɛ"	"tumowe 13"	FALSE
"o"	"tumowe"	NA	4.97881066302119	"tumowe"	"tumɔwɛ"	"tumowe 13"	FALSE
"w"	"tumowe"	NA	4.97881066302119	"tumowe"	"tumɔwɛ"	"tumowe 13"	FALSE
"e"	"tumowe"	NA	4.97881066302119	"tumowe"	"tumɔwɛ"	"tumowe 13"	FALSE
"ch"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 20"	FALSE
"u"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 20"	FALSE
"m"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 20"	FALSE
"o"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 20"	FALSE
"w"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 20"	FALSE
"e"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 20"	FALSE
"ch"	"tumowe"	NA	7.20710868079289	"tumowe"	"tumɔwɛ"	"tumowe 17"	FALSE
"u"	"tumowe"	NA	7.20710868079289	"tumowe"	"tumɔwɛ"	"tumowe 17"	FALSE
"m"	"tumowe"	NA	7.20710868079289	"tumowe"	"tumɔwɛ"	"tumowe 17"	FALSE
"o"	"tumowe"	NA	7.20710868079289	"tumowe"	"tumɔwɛ"	"tumowe 17"	FALSE
"w"	"tumowe"	NA	7.20710868079289	"tumowe"	"tumɔwɛ"	"tumowe 17"	FALSE
"e"	"tumowe"	NA	7.20710868079289	"tumowe"	"tumɔwɛ"	"tumowe 17"	FALSE
"ch"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 7"	FALSE
"u"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 7"	FALSE
"m"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 7"	FALSE
"o"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 7"	FALSE
"w"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 7"	FALSE
"e"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 7"	FALSE
"ch"	"tumowe"	NA	8	"tumowe"	"tumɔwɛ"	"tumowe 4"	FALSE
"u"	"tumowe"	NA	8	"tumowe"	"tumɔwɛ"	"tumowe 4"	FALSE
"m"	"tumowe"	NA	8	"tumowe"	"tumɔwɛ"	"tumowe 4"	FALSE
"o"	"tumowe"	NA	8	"tumowe"	"tumɔwɛ"	"tumowe 4"	FALSE
"w"	"tumowe"	NA	8	"tumowe"	"tumɔwɛ"	"tumowe 4"	FALSE
"e"	"tumowe"	NA	8	"tumowe"	"tumɔwɛ"	"tumowe 4"	FALSE
"ch"	"tumowe"	NA	5.79904306220096	"tumowe"	"tumɔwɛ"	"tumowe 1"	FALSE
"u"	"tumowe"	NA	5.79904306220096	"tumowe"	"tumɔwɛ"	"tumowe 1"	FALSE
"m"	"tumowe"	NA	5.79904306220096	"tumowe"	"tumɔwɛ"	"tumowe 1"	FALSE
"o"	"tumowe"	NA	5.79904306220096	"tumowe"	"tumɔwɛ"	"tumowe 1"	FALSE
"w"	"tumowe"	NA	5.79904306220096	"tumowe"	"tumɔwɛ"	"tumowe 1"	FALSE
"e"	"tumowe"	NA	5.79904306220096	"tumowe"	"tumɔwɛ"	"tumowe 1"	FALSE
"ch"	"tumowe"	NA	7.47505126452495	"tumowe"	"tumɔwɛ"	"tumowe 12"	FALSE
"u"	"tumowe"	NA	7.47505126452495	"tumowe"	"tumɔwɛ"	"tumowe 12"	FALSE
"m"	"tumowe"	NA	7.47505126452495	"tumowe"	"tumɔwɛ"	"tumowe 12"	FALSE
"o"	"tumowe"	NA	7.47505126452495	"tumowe"	"tumɔwɛ"	"tumowe 12"	FALSE
"w"	"tumowe"	NA	7.47505126452495	"tumowe"	"tumɔwɛ"	"tumowe 12"	FALSE
"e"	"tumowe"	NA	7.47505126452495	"tumowe"	"tumɔwɛ"	"tumowe 12"	FALSE
"ch"	"tumowe"	NA	7.81134654818865	"tumowe"	"tumɔwɛ"	"tumowe 10"	FALSE
"u"	"tumowe"	NA	7.81134654818865	"tumowe"	"tumɔwɛ"	"tumowe 10"	FALSE
"m"	"tumowe"	NA	7.81134654818865	"tumowe"	"tumɔwɛ"	"tumowe 10"	FALSE
"o"	"tumowe"	NA	7.81134654818865	"tumowe"	"tumɔwɛ"	"tumowe 10"	FALSE
"w"	"tumowe"	NA	7.81134654818865	"tumowe"	"tumɔwɛ"	"tumowe 10"	FALSE
"e"	"tumowe"	NA	7.81134654818865	"tumowe"	"tumɔwɛ"	"tumowe 10"	FALSE
"ch"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 14"	FALSE
"u"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 14"	FALSE
"m"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 14"	FALSE
"o"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 14"	FALSE
"w"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 14"	FALSE
"e"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 14"	FALSE
"ch"	"tumowe"	NA	7.35475051264525	"tumowe"	"tumɔwɛ"	"tumowe 3"	FALSE
"u"	"tumowe"	NA	7.35475051264525	"tumowe"	"tumɔwɛ"	"tumowe 3"	FALSE
"m"	"tumowe"	NA	7.35475051264525	"tumowe"	"tumɔwɛ"	"tumowe 3"	FALSE
"o"	"tumowe"	NA	7.35475051264525	"tumowe"	"tumɔwɛ"	"tumowe 3"	FALSE
"w"	"tumowe"	NA	7.35475051264525	"tumowe"	"tumɔwɛ"	"tumowe 3"	FALSE
"e"	"tumowe"	NA	7.35475051264525	"tumowe"	"tumɔwɛ"	"tumowe 3"	FALSE
"ch"	"tumowe"	NA	5.09637730690362	"tumowe"	"tumɔwɛ"	"tumowe 16"	FALSE
"u"	"tumowe"	NA	5.09637730690362	"tumowe"	"tumɔwɛ"	"tumowe 16"	FALSE
"m"	"tumowe"	NA	5.09637730690362	"tumowe"	"tumɔwɛ"	"tumowe 16"	FALSE
"o"	"tumowe"	NA	5.09637730690362	"tumowe"	"tumɔwɛ"	"tumowe 16"	FALSE
"w"	"tumowe"	NA	5.09637730690362	"tumowe"	"tumɔwɛ"	"tumowe 16"	FALSE
"e"	"tumowe"	NA	5.09637730690362	"tumowe"	"tumɔwɛ"	"tumowe 16"	FALSE
"ch"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 15"	FALSE
"u"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 15"	FALSE
"m"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 15"	FALSE
"o"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 15"	FALSE
"w"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 15"	FALSE
"e"	"tumowe"	NA	6.37047163362953	"tumowe"	"tumɔwɛ"	"tumowe 15"	FALSE
"ch"	"tumowe"	NA	5.52836637047163	"tumowe"	"tumɔwɛ"	"tumowe 22"	FALSE
"u"	"tumowe"	NA	5.52836637047163	"tumowe"	"tumɔwɛ"	"tumowe 22"	FALSE
"m"	"tumowe"	NA	5.52836637047163	"tumowe"	"tumɔwɛ"	"tumowe 22"	FALSE
"o"	"tumowe"	NA	5.52836637047163	"tumowe"	"tumɔwɛ"	"tumowe 22"	FALSE
"w"	"tumowe"	NA	5.52836637047163	"tumowe"	"tumɔwɛ"	"tumowe 22"	FALSE
"e"	"tumowe"	NA	5.52836637047163	"tumowe"	"tumɔwɛ"	"tumowe 22"	FALSE
"ch"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 18"	FALSE
"u"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 18"	FALSE
"m"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 18"	FALSE
"o"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 18"	FALSE
"w"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 18"	FALSE
"e"	"tumowe"	NA	9.09911141490089	"tumowe"	"tumɔwɛ"	"tumowe 18"	FALSE
"ch"	"tumowe"	NA	11.0321257689679	"tumowe"	"tumɔwɛ"	"tumowe 2"	FALSE
"u"	"tumowe"	NA	11.0321257689679	"tumowe"	"tumɔwɛ"	"tumowe 2"	FALSE
"m"	"tumowe"	NA	11.0321257689679	"tumowe"	"tumɔwɛ"	"tumowe 2"	FALSE
"o"	"tumowe"	NA	11.0321257689679	"tumowe"	"tumɔwɛ"	"tumowe 2"	FALSE
"w"	"tumowe"	NA	11.0321257689679	"tumowe"	"tumɔwɛ"	"tumowe 2"	FALSE
"e"	"tumowe"	NA	11.0321257689679	"tumowe"	"tumɔwɛ"	"tumowe 2"	FALSE
"ch"	"tumowe"	NA	7.37115516062885	"tumowe"	"tumɔwɛ"	"tumowe 8"	FALSE
"u"	"tumowe"	NA	7.37115516062885	"tumowe"	"tumɔwɛ"	"tumowe 8"	FALSE
"m"	"tumowe"	NA	7.37115516062885	"tumowe"	"tumɔwɛ"	"tumowe 8"	FALSE
"o"	"tumowe"	NA	7.37115516062885	"tumowe"	"tumɔwɛ"	"tumowe 8"	FALSE
"w"	"tumowe"	NA	7.37115516062885	"tumowe"	"tumɔwɛ"	"tumowe 8"	FALSE
"e"	"tumowe"	NA	7.37115516062885	"tumowe"	"tumɔwɛ"	"tumowe 8"	FALSE
"ch"	"tumowe"	"tumuwe"	5.7799043062201	"tumowe"	"tumɔwɛ"	"tumowe 9"	TRUE
"u"	"tumowe"	"tumuwe"	5.7799043062201	"tumowe"	"tumɔwɛ"	"tumowe 9"	TRUE
"m"	"tumowe"	"tumuwe"	5.7799043062201	"tumowe"	"tumɔwɛ"	"tumowe 9"	TRUE
"w"	"tumowe"	"tumuwe"	5.7799043062201	"tumowe"	"tumɔwɛ"	"tumowe 9"	TRUE
"e"	"tumowe"	"tumuwe"	5.7799043062201	"tumowe"	"tumɔwɛ"	"tumowe 9"	TRUE
"ch"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 5"	FALSE
"u"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 5"	FALSE
"m"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 5"	FALSE
"o"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 5"	FALSE
"w"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 5"	FALSE
"e"	"tumowe"	NA	7.28366370471634	"tumowe"	"tumɔwɛ"	"tumowe 5"	FALSE
"ch"	"tumowe"	NA	7.5434039644566	"tumowe"	"tumɔwɛ"	"tumowe 21"	FALSE
